Site Area (square meters),Water Consumption (liters/day),Recycling Rate (%),Utilisation Rate (%),Air Quality Index (AQI),Issue Resolution Time (hours),Resident Count (number of people),Structure Type_Industrial,Structure Type_Mixed-use,Structure Type_Residential,Electricity Cost (USD/month)
-0.45302718542149967,-1.1205427534275805,-0.7670372726721111,-1.5997686050587931,0.708232491544366,-0.46349104114949174,-0.8036644827207339,3.0267623498683616,-0.5139427752318938,-0.7999053422466071,2471.0
1.0251120425694462,1.913939488757915,1.4193632183353346,-0.9148251797456709,1.3957597957317467,0.4591186824684138,-0.8036644827207339,3.0267623498683616,-0.5139427752318938,-0.7999053422466071,4758.0
0.02932933616671754,-0.5699251670467373,-0.1239783047287447,-0.523428936709601,1.137937056661479,-0.754841480186725,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,2063.0
0.6111087800790761,0.8209806192397958,-1.581578632067042,1.5803258696092746,0.14102246558977677,-0.1721406021122584,1.1042248936479426,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,3920.0
0.9451076597617386,-0.007136546484177895,-0.6812960769463289,-0.6212779974686186,-1.1309030471568777,1.430286812592525,0.6675934940809818,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,3693.0
-0.9478115723002346,-0.24130724414039856,-0.8956490662607843,-0.6212779974686186,-0.4605639255741814,-1.191867138742575,-0.8036644827207339,3.0267623498683616,-0.5139427752318938,-0.7999053422466071,1921.0
0.3703188900752962,-0.06799171739275915,-0.25259009831741797,-1.0126742405046885,1.5160770739645384,-1.3861007647673973,0.3923258726148544,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,2752.0
-0.030479765543898765,0.24358675765917687,-1.195743251301022,0.7975333835371348,0.5019743002881517,1.624520438617347,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,3283.0
-0.018051900253381093,-0.7563854107106303,1.119269033295097,0.3572126101215562,1.670770717406699,-1.2889839517549861,0.04112235557186419,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,2621.0
1.1820138418622317,1.6632161846145603,-1.624449229929933,0.06366542784450377,-1.2168439601803003,1.3817284060863193,2.0154556405702957,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,4696.0
0.8891822659544091,-0.29388611180541274,-0.3812018919060913,-1.6976176658178108,-1.1480912297615622,-0.02646538259364174,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,3068.0
0.22118450658908412,0.8088095850580795,1.7194574033755723,-1.0615987708841972,1.2754425174989552,-0.6091662606681084,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,3000.0
-0.43826909538900993,-0.8440168568189873,-0.9385196641236755,0.16151448860352124,-0.7355748472491338,1.2360531865677027,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,2480.0
-1.2344292155627985,-0.6298066552207813,-1.624449229929933,0.8464579139166436,-1.0621503167381396,0.11920983692497493,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,1905.0
1.261241483089282,1.3691639987842958,1.3764926204724435,0.06366542784450377,-0.2714939169226517,-1.094750325730164,2.4900549879256877,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,5088.0
1.0965722679899228,1.2888351731849685,1.0335278375693149,1.3846277480912397,-1.371537603622461,0.02209302391256382,1.2655886717487759,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,4004.0
-1.2289920244981969,-0.7154907358600637,0.004633488859928582,0.6996843227781173,0.708232491544366,1.624520438617347,-0.034813540004998554,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,1648.0
-0.15941886793301963,-0.6901749847620939,1.2050102290208793,1.7270994607478007,-1.4918548818552526,-0.9490751062115473,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,2811.0
0.7579129388233161,2.0843339673019425,0.17611588031149294,-1.4040704835407583,1.3098188827083241,-1.4832175777798084,1.7022200713157367,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,3528.0
0.5070254082709906,1.0166908488817932,1.3336220226095525,-1.3551459531612495,-1.6981130731114669,0.21632664993738604,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,2839.0
-0.2852510039995111,0.27084987422622125,-1.0242608598494576,1.2867786873322222,1.1895016044755324,-0.9005166997053418,1.1137168805950504,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,3689.0
0.41226293543079334,1.2703352012287599,0.8620454461177505,-1.6486931354383019,-1.3887257862271456,1.1389363735552915,1.1042248936479426,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,3497.0
-1.1334528100773422,-0.5986488077155877,1.0335278375693149,-1.257296892402232,0.20977519600851485,-0.1721406021122584,-0.6233167307256848,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,962.0
-0.8375142678468902,-0.7072144326164966,0.4333394674888395,-0.22988175443254863,-1.371537603622461,-1.3861007647673973,-0.5853487829372535,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,1399.0
-0.5439059503584102,-0.9350561924982248,0.9477866418435327,-1.5997686050587931,-0.907456673295979,-1.6774512038046308,-0.8036644827207339,3.0267623498683616,-0.5139427752318938,-0.7999053422466071,1978.0
-0.1943722390626006,-0.6268856070171693,-0.6812960769463289,0.3572126101215562,-0.87308030808661,0.2648850564435916,-0.8036644827207339,3.0267623498683616,-0.5139427752318938,-0.7999053422466071,3167.0
-1.0674297757214672,-0.7919248305212417,1.3764926204724435,0.01474089746499504,-0.0996120908758065,0.07065143041876937,-0.025321553057890713,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,1572.0
-0.6425521311018942,-0.41462277088803795,-0.29546069618030907,0.6507597923986086,0.08945791777572322,0.3620018694560027,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,2108.0
0.518676531980851,1.1276906806190454,1.4193632183353346,-0.8169761189866535,-0.5636930212022886,-1.628892797298425,-0.16770135726450836,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,2318.0
-0.7481889860712945,0.022073935551941107,-0.5098136854947646,1.5803258696092746,-1.1137148645521933,1.624520438617347,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,2342.0
1.7467049710001286,-0.19457047288260815,-1.0671314577123487,0.21043901898303,1.4817007087551695,-1.7260096103108362,2.2052953795124526,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,5030.0
0.4542069807862905,-0.520267347585335,0.3904688696259484,1.140005096193696,1.0004315958240029,1.430286812592525,-0.8036644827207339,3.0267623498683616,-0.5139427752318938,-0.7999053422466071,4310.0
-0.1803908906107682,-0.6186093037736023,0.9906572397064237,-0.2788062848120574,-0.7355748472491338,-0.7062830736805196,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,2400.0
-1.728436860860876,-1.1984373721905646,1.3764926204724435,-0.47450440633009233,-0.2714939169226517,1.5759620321111416,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,1107.0
1.6208728349336372,0.40521809159236866,0.9049160439806415,0.45506167088057364,1.1551252392661635,-0.7062830736805196,1.9110437841521093,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,4725.0
1.2472601346374497,-0.5168594580144544,0.004633488859928582,-0.22988175443254863,-0.42618756036481237,-0.3178158216308751,-0.8036644827207339,3.0267623498683616,-0.5139427752318938,-0.7999053422466071,5022.0
-0.2969021277093714,-0.5368199540724691,-1.667319827792824,1.6292503999887833,0.7597970393584195,-0.46349104114949174,-0.8036644827207339,3.0267623498683616,-0.5139427752318938,-0.7999053422466071,3835.0
-1.658530118601714,-1.1984373721905646,1.6765868055126811,0.01474089746499504,0.6051033959162588,0.07065143041876937,-0.6517926915670084,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,1395.0
0.5171230488195362,0.8828094728829143,-0.25259009831741797,0.8953824442961523,0.5019743002881517,-0.12358219560605285,0.7814973374462759,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,3705.0
0.8596660858894296,-0.2135572862060855,-0.5955548812205467,-0.08310816329402243,1.3098188827083241,-0.6091662606681084,1.7781559668925995,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,2697.0
-0.11048414835160629,0.4013233606542195,0.26185707603727515,-0.13203269367353115,1.0863725088474254,-0.9490751062115473,-0.8036644827207339,3.0267623498683616,-0.5139427752318938,-0.7999053422466071,3481.0
-0.46001785964741587,-0.9652403572688811,1.2907514247466614,-0.42557987595058355,-1.5949839774833598,-0.9490751062115473,1.1232088675421583,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,2640.0
-0.7536261771358959,-0.5110173616072307,0.6048218589404039,0.4061371405010649,0.10664610038040774,0.4105602759622083,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,2253.0
-0.06620987825413707,0.9115331135517647,-1.2814844470268043,-0.08310816329402243,-0.0996120908758065,-0.9976335127177529,0.29740600314377597,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,1982.0
0.6880061965641543,1.7722686508827379,0.17611588031149294,1.0910805658141873,-1.2340321427849847,-0.6091662606681084,-0.8036644827207339,3.0267623498683616,-0.5139427752318938,-0.7999053422466071,4887.0
1.373092270703941,1.948992067201258,-0.7670372726721111,1.6292503999887833,-0.2886820995273362,1.624520438617347,-0.0443055269521064,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,4365.0
1.1051164253771537,-0.7077012739837653,1.119269033295097,-1.6976176658178108,-1.2855966905990384,-1.1433087322363695,1.1516848283834817,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,3370.0
-0.5330315682292072,-0.36788599963024754,0.21898647817438405,0.6996843227781173,0.29571610903193746,-0.6091662606681084,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,2325.0
0.764126871468575,0.3336524106038771,-1.0671314577123487,-0.719127058227636,0.19258701340383033,1.090377967049086,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,3921.0
-1.1070435963349923,-0.6117935246318412,-0.4669430876318734,0.6018352620190999,-1.1652794123662467,-1.0461919192239584,-0.49992090041328285,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,1728.0
1.3785294617685424,-0.20722834843159305,0.7334336525290772,1.0910805658141873,-1.1309030471568777,0.8475859345180583,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,4575.0
0.3858537216884433,-0.9262930478873892,-0.8527784683978933,1.2867786873322222,-0.7355748472491338,0.7504691215056472,1.2655886717487759,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,4021.0
0.18545439387884582,0.19782366913592378,-1.0242608598494576,-1.1594478316432146,0.3300924742413065,0.9932611540366749,1.4174604629025014,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,3391.0
-1.0542251688502922,-1.1984373721905646,1.0335278375693149,0.16151448860352124,0.12383428298509226,0.9447027475304693,0.3258819639850995,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,1353.0
-1.5800792189553212,-1.1984373721905646,1.6337162076497902,-1.2083723620227234,0.08945791777572322,-0.9976335127177529,-0.5948407698843613,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,686.0
-1.0783041578506702,-0.609359317795498,1.4622338161982258,-0.03418363291451369,0.9144906828005802,-0.9005166997053418,0.1550261989371583,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,1727.0
-1.1233551695287967,-1.0494639138063575,1.505104414061117,1.6292503999887833,-0.1855530038992291,-0.22069900861846395,-0.05379751389921424,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,2250.0
-1.305889440983275,-1.0397270864609847,-0.33833129404320017,1.3846277480912397,1.7051470826160682,-0.9976335127177529,-0.5283968612546064,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,1862.0
-1.1955921365299307,-0.812372167946525,-0.4669430876318734,0.944306974675661,0.5363506654975208,-0.9005166997053418,-0.43347699178352794,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,2061.0
-1.1388900011419438,-0.7188986254309442,-0.1239783047287447,-0.42557987595058355,0.8973025001958956,1.2846115930739084,-0.21516129200004758,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,1447.0
0.9031636144062415,1.7055713835669328,-0.2097195004545269,-0.37665534557107483,-0.34024664734138976,-1.628892797298425,1.3700005281669623,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,3910.0
0.1512777643299222,0.3370603001747577,-0.29546069618030907,-1.0126742405046885,0.36446883945067554,-0.6091662606681084,-0.40500103094220447,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,2350.0
-1.4286146107271371,-0.9559903712907768,-0.9385196641236755,-0.6212779974686186,-0.907456673295979,1.2360531865677027,-0.43347699178352794,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,1213.0
1.5393149689646148,-0.3235834352088004,1.6337162076497902,0.16151448860352124,-1.0449621341334552,1.5274036256049361,0.6960694549223053,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,3059.0
0.107003494232453,1.319993020690162,1.0335278375693149,0.2593635493625387,-0.25430573431796716,-0.754841480186725,1.4554284106909328,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,3677.0
-1.6290139385367346,-1.110319084714939,0.6048218589404039,1.2378541569527135,0.08945791777572322,0.4591186824684138,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,1508.0
0.7089782192419029,0.5483494535693518,1.2478808268837702,1.1889296265732048,1.4473243435458003,0.11920983692497493,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,3782.0
-1.5078422519541872,-0.9652403572688811,-1.4529668384783685,0.6996843227781173,-0.7527630298538183,0.8961443410242639,-0.10125744863475346,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,1827.0
1.3715387875426264,1.6646767087163663,0.6048218589404039,1.3846277480912397,-1.4746666992505681,0.3620018694560027,1.322540593431423,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,3842.0
-0.988202134494417,-0.5967014422465131,0.13324528244860187,0.01474089746499504,1.0348079610333718,-0.1721406021122584,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,2246.0
-1.1800573049167835,-1.1984373721905646,-0.4669430876318734,-0.47450440633009233,0.7597970393584195,0.31344346294979714,-0.5948407698843613,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,1435.0
1.5595102500617062,-0.17607050092639945,-1.4958374363412597,1.140005096193696,-0.4605639255741814,0.02209302391256382,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,4215.0
0.8410242879536531,-0.008110229218715195,0.8620454461177505,-0.5723534670891098,0.0035170047523006196,0.7019107149994416,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,3647.0
0.08292450523207501,-0.2846361258273084,1.2050102290208793,-1.5019195442997757,-0.03085936045706842,1.430286812592525,1.6642521235273053,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,3093.0
-1.1544248327550908,-1.1979505308232958,-0.5098136854947646,0.6996843227781173,-0.03085936045706842,0.7019107149994416,-0.29109718757691033,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,1680.0
-1.3369591042095692,-0.560675181068633,0.4762100653517306,-1.1594478316432146,1.137937056661479,-1.4346591712736028,-0.33855712231244955,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,1477.0
-1.2763732609182956,-1.1984373721905646,-0.25259009831741797,0.5529107316395911,0.4160333872647291,0.8475859345180583,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,1657.0
0.5458624873038583,1.2021774098111488,0.7763042503919683,0.01474089746499504,0.742608856753735,-1.0461919192239584,-0.8036644827207339,3.0267623498683616,-0.5139427752318938,-0.7999053422466071,4206.0
0.13341270797480306,0.79420434404002,-0.9813902619865665,-0.47450440633009233,-0.5636930212022886,-1.1433087322363695,-0.613824743778577,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,2337.0
-0.6176964005208588,-0.9822798051232839,0.7763042503919683,0.8464579139166436,-1.1480912297615622,-1.2889839517549861,-0.25312923978847895,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,2268.0
1.4686314851247957,2.0595050575712417,0.7334336525290772,-0.3277308151915661,0.6566679437303123,0.07065143041876937,2.4710710140314722,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,3444.0
1.5090220473189782,2.2211363915044333,-1.4958374363412597,-1.2083723620227234,-1.6465485252974132,-1.094750325730164,-0.6612846785141162,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,3180.0
-0.8445049420728064,-0.911200965502061,1.505104414061117,-0.1809572240530399,-1.6809248905067824,0.9447027475304693,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,1697.0
0.29109124884824605,1.4699401618089063,-1.667319827792824,-0.6212779974686186,-0.6496339342257111,-0.8519582931991362,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,3222.0
-0.2759301050316228,-0.3484123449395016,0.5619512610775128,-0.47450440633009233,-1.6981130731114669,-1.628892797298425,-0.8036644827207339,3.0267623498683616,-0.5139427752318938,-0.7999053422466071,3280.0
0.5000347340450745,-0.11862321958869876,-0.03823710900296251,-0.08310816329402243,-1.5949839774833598,-0.12358219560605285,0.8004813113404916,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,3571.0
0.5225602398841377,-0.6638855509295868,0.21898647817438405,0.2593635493625387,0.4160333872647291,-0.07502378909984729,2.100883523094266,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,4252.0
1.7404910383548697,2.473320219749594,0.9906572397064237,-0.1809572240530399,0.20977519600851485,-0.5120494476556973,0.0885822903074034,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,4227.0
1.373092270703941,2.1432417727414492,0.4762100653517306,0.8464579139166436,0.6566679437303123,-1.4346591712736028,-0.490428913466175,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,3167.0
0.6344110274987967,0.9183488926935258,0.6905630546661861,0.944306974675661,-1.010585768924086,-1.191867138742575,1.3984764890082857,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,3740.0
-0.6720683111668737,-0.40196489533905305,0.9477866418435327,1.140005096193696,-0.7183866646444492,1.2360531865677027,0.9428611155471093,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,3071.0
1.0957955264092654,2.018610382720675,0.4762100653517306,1.140005096193696,-0.5808812038069731,1.3331699995801138,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,4361.0
-1.0247089887853127,-0.6152014142027218,0.30472767390016625,-0.47450440633009233,1.4301361609411158,-0.5606078541619028,-0.6897606393554397,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,1524.0
0.5916902405626423,1.6447162126583517,-0.5955548812205467,-0.13203269367353115,1.3613834305223778,1.090377967049086,1.3605085412198543,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,2881.0
-0.37302280261379217,-0.8493721118589425,1.0335278375693149,-0.2788062848120574,0.08945791777572322,1.5274036256049361,-0.8036644827207339,3.0267623498683616,-0.5139427752318938,-0.7999053422466071,3017.0
-1.1101505626576216,-0.9399246061709113,1.590845609786899,1.1889296265732048,-1.5606076122739907,-0.12358219560605285,-0.5758567959901456,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,2073.0
1.4810593504153133,0.755257034658528,-1.7101904256557152,-1.1594478316432146,1.241066152289586,0.9932611540366749,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,3837.0
-1.6297906801173918,-1.0187929076684326,-0.5098136854947646,0.5039862012600824,-1.2855966905990384,0.07065143041876937,-0.613824743778577,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,1108.0
0.7120851855645323,1.2284668436436559,1.4193632183353346,-0.9148251797456709,-1.079338499342824,0.556235495480825,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,3290.0
0.8107313663080162,1.605282061909591,1.4622338161982258,0.5039862012600824,1.0519961436380563,-1.7260096103108362,-0.33855712231244955,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,2952.0
0.8969496817609827,-0.0704259242291024,-0.29546069618030907,-1.110523301263706,-0.6668221168303957,0.556235495480825,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,3274.0
1.4763989009313692,0.3750339268217124,0.34759827176305735,0.8464579139166436,-1.1652794123662467,-0.8033998866929306,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,4397.0
-1.3361823626289118,-1.1531611250345801,-1.4529668384783685,0.2593635493625387,-0.7871393950631873,0.02209302391256382,-0.13922539642318482,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,1593.0
-1.2996755083380163,-1.1984373721905646,0.004633488859928582,-1.257296892402232,-0.32305846473670524,1.1874947800614972,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,1229.0
-0.6790589853927899,-0.912661489603867,0.4762100653517306,0.6018352620190999,-0.87308030808661,1.2360531865677027,0.3068979900908838,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,2567.0
0.10156630316785152,-0.6283461311189753,-0.4669430876318734,-1.257296892402232,1.2066897870802171,0.1677682434311805,-0.670776665461224,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,1918.0
1.4468827208663897,1.8048870224897375,-0.5955548812205467,0.944306974675661,1.3270070653130086,1.7216372516297582,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,4583.0
-0.539245500874466,-0.5392541609088124,1.6337162076497902,0.748608853157626,-0.0996120908758065,0.7990275280118527,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,2624.0
-0.9151884259126256,-0.6453855789733781,-1.0242608598494576,0.1125899582240125,-1.0965266819475086,-0.36637422813708065,-0.8036644827207339,3.0267623498683616,-0.5139427752318938,-0.7999053422466071,2312.0
-1.5521165220516564,-1.1984373721905646,0.09037468458571077,1.5314013392297658,-1.5262312470646218,1.6730788451235528,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,1684.0
1.0561817057957403,1.0230197866562856,1.2478808268837702,0.6507597923986086,-1.5777957948786752,-1.2889839517549861,0.3258819639850995,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,3647.0
-0.6270172994887471,-0.9413851302727173,0.13324528244860187,-0.6212779974686186,-1.010585768924086,1.2360531865677027,-0.5663648090430378,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,1773.0
-0.06854010299610915,0.5610073291183367,-1.2814844470268043,0.16151448860352124,0.7941734045677885,-1.531775984286014,1.085240919753727,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,3408.0
-1.3276382052416809,-1.1984373721905646,0.004633488859928582,-0.13203269367353115,-1.5949839774833598,-1.5803343907922196,-0.034813540004998554,-0.33038603114760284,1.9457419156224047,-0.7999053422466071,1048.0
0.42003035123736693,1.5833742003825018,1.6337162076497902,1.140005096193696,-1.509043064459937,1.090377967049086,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,3874.0
0.411486193850136,0.12138957447474572,0.5619512610775128,-0.9637497101251796,1.498888891359854,0.7504691215056472,-0.025321553057890713,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,2863.0
-1.4946376450830121,-1.172634779725326,0.6048218589404039,-0.719127058227636,0.2613397438225684,1.6730788451235528,-0.37652507010088093,-0.33038603114760284,-0.5139427752318938,1.2501479202419237,1446.0
0.6103320384984188,0.4188496498758909,-1.624449229929933,1.140005096193696,-0.03085936045706842,0.556235495480825,-0.8036644827207339,-0.33038603114760284,-0.5139427752318938,-0.7999053422466071,3903.0
